SMILES,VINA,QED,MULTI,Molecular Weight
C[C@@H](C1=CCC2=NC=C(C(=O)CCc3ccc4[nH]c([C@@H]5CCCN5[C@@H]5NN=C(c6ccccc6)N5)nc4c3)C2=C1)c1cc[nH]c(=O)c1,-10.06,0.2044368828293181,-4.057845790001679,624.7490000000003
Cc1ccc2c(c1)oc(=O)n2C1=NC(=O)c2cc(N3CCC[C@H](c4nnc([C@H]5CC[C@@H](N6CC(=O)Nc7ccccc76)CC5)[nH]4)C3)ccc21,-10.06,0.26423895252778434,-4.057845790001679,656.7470000000002
Cc1ccc(C2=NO[C@@H]([C@]3(c4nnc([C@@H]5CCCN(c6ccc7c(c6)C(=O)N=C7)C5)[nH]4)CC[C@H]([C@H]4Cc5ccccc5NC4=O)CC3)C2)c(C)c1,-10.05,0.23048706897088275,-4.0469956359156924,681.8410000000001
Cc1ccc2[nH]c([C@H]3[C@@H](Cc4nc5cc(C)ccc5c(=O)[nH]4)CCN3C(=O)C(C)(C)[C@@H](O)[C@H]3C[C@]34CCc3ccccc34)nc2c1,-10.05,0.22211661489791576,-4.0469956359156924,615.7780000000002
O=C1N=NC(=O)c2cc(N3CCC[C@@H](c4nnc([C@H]5CC[C@H]([C@@H]6[C@H]7CC[C@H](C7)[C@H]6[C@@H]6CC(c7cccc(F)c7)=NO6)CC5)[nH]4)C3)ccc21,-10.05,0.3010691332166964,-4.0469956359156924,649.7710000000002
Cc1ccc2[nH]c([C@@H]3C[C@H]([C@@H]4[C@@H]5C[C@H]6C[C@@H](C5)[C@H](N5C(=O)[C@H]7[C@H]8CC[C@H](C8)[C@@H]7C5=O)[C@@H]4C6)CN3[C@@H]3NN=C(c4ccccc4)N3)nc2c1,-10.05,0.3323099693647337,-4.0469956359156924,643.836
Cc1cc(C)nc(NNC(=O)C[C@H]2[C@H]3CCCN(c4cccc(-c5ccc(=O)[nH]n5)c4)[C@H]3CCN2c2cccc(-c3ccc(=O)[nH]n3)c2)n1,-10.05,0.17926424267987412,-4.0469956359156924,658.7669999999998
C=C1c2ccccc2C(=O)N1[C@@H]1C=C(c2cccc([C@@H]3COc4ccccc4[C@H](CC4=CN5C=CC=C(C)[C@H]5N4)C3)c2)N=NC1=O,-10.04,0.3344303917790187,-4.0361454818297045,607.7140000000003
Cc1ccn2cc(C(=O)[C@@H]3C[C@H](c4nnc([C@@H]5CCCN(c6ccc7c(c6)CCC(=O)N7)C5)[nH]4)CC[C@H]3CCC3=NC(=O)[C@@H](C)C(=O)N3)nc2c1,-10.04,0.17386263017629766,-4.0361454818297045,689.8209999999998
C[C@H]1CCCC[C@@H]1[C@H]1CCC[C@H](Cc2ccc3[nH]c([C@H]4[C@@H]([C@@H]5N=CC(c6ccccc6)=N5)CCN4c4ccc5c(c4)C(=O)N=NC5=O)nc3c2)[C@@H]1C,-10.04,0.2078034495942568,-4.0361454818297045,693.8960000000001
C[C@@H]1NC(c2cccc(-c3cccc(C4=N[C@@H](C[C@@H]5NC=C(c6ccc(F)c(F)c6)N5)N=N4)c3)c2)=NN1C(=O)C[C@@H]1OC(=O)c2ccccc21,-10.03,0.20235726767125345,-4.025295327743718,672.6960000000003
C[C@H]1Oc2ccccc2O[C@@H]1[C@@H]1CCN(c2ccc3c(c2)C(=O)N=NC3=O)[C@@H]1c1nc2cc(C[C@@H]3[C@@H]4c5ccccc5C[C@H]34)ccc2[nH]1,-10.03,0.21824703031979595,-4.025295327743718,635.7240000000003
C[C@@H]1C[C@H](C(=O)Cc2ccc3[nH]c([C@@H]4[C@@H](N5CCC(C6=NN=CC6)CC5)CCN4c4cccc(-c5ccc(=O)[nH]n5)c4)nc3c2)c2ccccc2N1,-10.02,0.17433522481383615,-4.014445173657733,693.8560000000001
C[C@@H]1N=NC(c2cccc(-c3cccc(C4=NN([C@@H]5NC(=O)[C@H](CN6C(=O)NC7(CCC7)C6=O)C(=O)N5N5CCNC5=O)[C@H](C)N4)c3)c2)=N1,-10.02,0.2507628511993881,-4.014445173657733,666.703
Cc1ccc2[nH]c([C@H]3[C@@H]([C@@H]4CCc5ccccc5OC4)CCN3C(=O)C(C)(C)[C@@H](O)[C@H]3C[C@@]34CCc3ccccc34)nc2c1,-9.998,0.2718408224046163,-3.990574834668564,589.7800000000002
C[C@H]1N=C(c2cccc(N3C[C@H](C(=O)n4ccc5ccccc54)C[C@H]3c3nc4cc(CC(=O)n5ccc6ccccc65)ccc4[nH]3)c2)NN1,-9.988,0.1912035690239495,-3.9797246805825774,646.7550000000001
CC(=O)[C@@H](C)[C@@H]1Cc2cc(N3CCC[C@H](c4nnc(C5(C(=O)Cc6cc7ccccc7[nH]c6=O)CCCCC5)[nH]4)C3)ccc2NC1=O,-9.987,0.2363982322930238,-3.9786396651739806,634.7810000000004
Cc1ccccc1-c1cc(N[C@@H]2CCN(c3cccc(-c4ccc(=O)[nH]n4)c3)C[C@H]2c2nnc([C@@H]3CCC[C@@H]([C@@H]4C[C@H]5CC[C@@H]4C5)C3)[nH]2)n[nH]1,-9.98,0.13509589640373745,-3.971044557313791,669.878
C[C@@H]1NC(c2cccc([C@@H]3Oc4ccccc4NC3=O)c2)=NN1S(=O)(=O)C1=C(n2cnc3ccc(F)cc3c2=O)N=C2N=CCC=C21,-9.975,0.33453366061117706,-3.9656194802707967,650.6520000000003
C[C@H]1NC(c2cccc(-c3cccc(C4=N[C@@H](C)N=N4)c3)c2)=NN1[C@H]1NC(=O)[C@@H](CN2C(=O)NC3(CCC3)C2=O)C(=O)N1,-9.97,0.29644744195179384,-3.960194403227805,582.625
